stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,1,0,0,0,0,0
72hpf,9.02,0,0,0,0,0.85,0,0.28,0
21Day,5.55,0,0,0,0,0.37,0,0.74,0.37
3Month,1.25,0,0,0.31,0,0,0,0,0.21
22Month,15.58,0.14,0.27,1.09,0.14,0,0.41,0,0.55
