stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,4,0,13,0,0,0
72hpf,1.13,0,0,0.28,0.28,13.25,0,0.56,0
21Day,0.37,0,0,1.11,0,4.81,0,0.37,0
3Month,36.72,0.21,10.3,3.54,0.1,1.04,0,2.5,0.94
22Month,28.56,0.14,0.96,0.55,0.14,1.23,0.68,0.96,0.82
