stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,0,0,0,12,14,0,0
72hpf,0.56,0.28,0,0,2.25,5.07,0,0.28
21Day,0.37,0,0.37,0,5.18,4.44,0,0.74
3Month,1.04,0.1,0.21,0.1,0,0.21,0.1,0
22Month,0.41,0,3.01,0.14,0,0,0,0.14
