stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0.28,0,0,0.85,3.38,0,1.13,0
21Day,0,0.37,0,0,0,2.59,0,0,0
3Month,0,2.5,0.94,0.94,0.21,0.21,0,0.31,0.1
22Month,0.14,3.96,0.14,0.41,0,0.14,0.27,0.14,0
