stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,0,1.41,0,0.56
21Day,0,0.74,0.37,0,0,0,0,0
3Month,0.1,1.14,4.26,0.52,0.1,0.1,0,0
22Month,0,1.23,0.41,0,0,0,0.14,0
