stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,2,1,0
72hpf,1.13,0,0,0,0,27.34,0.85,0.56
21Day,1.85,2.59,0,0.37,0,22.94,3.7,2.22
3Month,3.02,0.21,0.1,1.25,0,0.31,0.94,0
22Month,9.84,0,0,1.09,0.14,0.41,0.96,0.14
