stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,0,6,0,0
72hpf,0,0.28,0,0.28,0,0.56,3.66,0,0
21Day,0,0.37,0,0,0.37,0,1.11,0,0
3Month,0,2.08,0.1,0.42,5.41,0.1,1.77,0,0.62
22Month,0.14,9.43,0.68,0.55,8.61,0.27,1.23,0.68,0.14
