stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,5,0,0,1,26,0,0,3
72hpf,0,0.56,0.56,0,0.28,3.1,0,0,0.85
21Day,0,1.11,1.11,0,0,0.37,0,0.37,0.74
3Month,0.42,11.34,207.1,3.95,0.83,0.52,0,1.66,1.46
22Month,0,15.99,48.65,2.6,0.14,0.41,2.05,0.27,1.37
