stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,0,0,0,2,21,0,1
72hpf,0,0.28,0,0,0,2.82,26.78,0,3.66
21Day,0.74,1.11,0.74,0,0.74,7.4,17.02,0.74,4.44
3Month,0,1.25,0.1,0.42,0.1,0.21,0,0,0.52
22Month,0,2.05,0,0.55,0.14,0,0,0.27,0.27
