stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,7,6,0,0,9
72hpf,0.28,0.28,0,0,9.58,3.66,0,0,1.69
21Day,0,1.48,0,0.74,8.51,2.96,0,0.74,4.81
3Month,0,3.12,0.42,0.42,8.22,0,0,0.1,1.46
22Month,0,1.23,0.27,0,3.42,0,0.14,0.68,0.41
