stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0.28,2.25,0,0
21Day,0,0,0.74,0.37,0,0.37,1.85,0,0.37
3Month,0.1,1.14,0,0,0.21,0,0,0.21,0.1
22Month,0,0.55,0,0.14,0.14,0,3.14,0,0
