stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,2,0,0,0
72hpf,0.85,0.56,0,0,0.56,38.33,0,0,1.13
21Day,2.59,1.85,0,1.11,0.37,17.39,0,0,1.48
3Month,1.25,0,6.97,0.42,0.21,0.94,0,0.21,0.52
22Month,4.51,0,0.82,0.14,0,0.55,0.55,0.27,0.14
