stage,Epithelial,Erythroid,Germ,Immune,Neuron,Stromal
72hpf,0.56,0,0,0,0.85,0.56
21Day,1.85,0.37,0,0,0,0
3Month,0.31,0,0.1,0.31,0,0.1
22Month,0.55,0,0,0.14,0,0.14
