stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,134,0,0,1,3,77,0,0,23
72hpf,37.49,0.28,0,0,1.41,80.04,0,0,10.99
21Day,25.16,1.85,0,1.85,1.11,50.69,0,4.44,29.6
3Month,12.69,0,1.56,0.73,0.31,0.31,0.1,0.21,15.19
22Month,5.19,0,0.82,0.68,0.27,0.14,0.41,0,2.19
