stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
3Month,17.58,0.1,0.62,0.1,0.1,0,0,0.21
22Month,42.77,0,0.41,0,0,0.68,0.41,0
