stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,3,0,0,0,1,8,0,2
72hpf,0,4.79,0.28,0,0.28,0.28,1.41,0.56,0
21Day,0,3.33,0.37,0,0.74,0,2.22,0,0.74
3Month,0,2.7,0,0.21,0.1,0,3.02,0,0.1
22Month,0.14,10.8,0.27,0,1.78,0,7.79,0,0.27
