stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0
72hpf,0.85,0.28,0,0,0,5.92,0,0.28
21Day,1.48,0.74,0,0.74,0,5.55,0,0.37
3Month,4.99,0,1.14,0.31,0.1,0.21,0.21,0.1
