stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,2,5,0,0,0,1,45,0,2
72hpf,0.28,3.95,0,0,0,0.85,12.97,0.28,2.25
21Day,0,0.74,2.59,0,0.37,0.37,6.66,0,1.11
3Month,0,0.94,0,0.52,0.1,0,0,0,0
22Month,0,1.91,0,0,0,0,0,0,0
