stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,1,1,0,0,0
21Day,3.33,1.48,0,13.32,0.37,1.11,0,0,0.37
3Month,4.47,0.1,0.31,24.65,0.42,0,0,0.42,0.73
22Month,0.82,0,0,4.37,0,0,0.27,0,0
