stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,0,4,1,0
72hpf,0,0.28,0,0,0,0.28,1.13,0,0.56
21Day,0,0.37,0.37,0,0.37,0,0.37,0,0
3Month,0,1.14,0,0.21,0.21,0,0,0,0
22Month,0.14,4.92,0,0,0.96,0,0,0.41,0.14
