stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,0,1,0
72hpf,0,0,0,0,0,5.36,4.51,0
21Day,0,1.48,1.11,0,1.11,8.14,1.11,0.74
3Month,0.1,0.42,0,0.21,0.52,1.46,0,0.1
22Month,0,0.27,0,0,0.27,0.41,0,0
