stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
21Day,2.22,0,0,0,0,0.37,0,0
3Month,17.37,0.1,0.31,0.73,0.1,0.1,0.21,0.31
22Month,1.5,0,0,0,0,0,0,0
