stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,0,1,0,4,0,0,0
72hpf,0.28,0,0,0,3.95,0,0.28,0.28
21Day,0.74,0,0,0,0.37,0,0,0.37
3Month,2.08,0.52,0.52,0,0.31,0,0,0
22Month,2.6,0,1.64,0.14,0.55,0.27,0.14,0.14
