stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,1,0,0
21Day,0.37,0,0,0,0,0,0
3Month,5.72,1.04,0.94,0.1,0.1,0.1,0.42
22Month,3.28,0.14,0.41,0.14,0,0.14,0.27
