stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,3,0,0,0,0,16,1,0,3
72hpf,0.28,0.28,0,0,0.28,3.66,0,0,0
21Day,0.74,0.74,0,0.37,0.37,1.48,0,0,0.37
3Month,4.37,0,0.62,0.31,0.1,0,0.1,0.21,0
22Month,0.82,0,0.14,0.82,0,0,0.27,0,0
