stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,1,1,0,0,0,0,8,0
72hpf,0,0.85,0,0,0,0,2.54,0.28
21Day,0,0.37,0.37,0,0.37,0.37,1.11,0.37
3Month,0,1.98,0,1.56,0.31,0.1,0,0.21
22Month,0,0.14,0,0.27,0,0,0,0
