stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,2,0,0,0
72hpf,0.28,0.28,0,0,0,0.56,0,0,0.85
21Day,0,1.11,0,0.37,0.37,0.37,0,0,0.37
3Month,0,4.06,1.35,0.1,0.31,0,0.1,0.1,0.1
