stage,Epithelial,Germ,Immune,Neuron,Other,Secretory,Stromal
72hpf,0,0,0,0,0,0.28,0
21Day,3.7,0,0,0.37,0,0,0
3Month,14.46,0,0.62,0,0,0.1,0.42
22Month,19.13,0.14,0,0,0.14,0,0
