stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,14,0,0,0,1,1,0,1
72hpf,25.65,0.28,0,0.28,0,1.41,0,0.28
21Day,22.57,0,0,0,0,0.74,0.37,0.37
3Month,12.59,0.1,0.31,0.42,0,0.21,0.1,0
22Month,0.41,0,0,0,0,0,0,0
