stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,6,0,0,1,0,5,0,3
72hpf,0,1.41,0,0,0,0.56,2.25,0.28,16.35
21Day,0,1.48,0.37,0,0,2.22,1.85,0.74,19.24
3Month,0,2.18,0.21,0.42,1.14,0.52,0.21,0.1,18.62
22Month,0.14,2.87,0,0.41,0.27,0.27,0,0.27,10.11
