stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,8,0,0,0,3,0,1,0,0
72hpf,4.23,0.28,0.28,0,0,0,1.69,0,0
21Day,2.22,0,0,0,2.59,0,0,0,2.59
3Month,0.83,0.83,0,0.1,2.6,0.21,0,0,0.31
22Month,0.41,2.6,0,0,1.37,0,0,0.14,0
