stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0.56,0,0,0,0.85,0,0.85,0
21Day,0,0,0,0,0,0.74,0,0,0.37
3Month,0,1.46,0.21,0.31,0.1,0.1,0,0.42,0.21
22Month,0.14,1.91,0,0,0,0,0.14,0.14,0
