stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
72hpf,0.28,0,0,0,1.41,0
21Day,0,0,0,0,1.11,0
3Month,0.31,0,0.1,0.1,0.21,0
22Month,1.5,0.14,0.14,0,0.41,0.14
