stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,2,0,0,0,0,1,0,0
72hpf,1.13,0,0,0,0.28,0,0,0
21Day,1.85,0,0,0,0.74,0,0,0
3Month,2.6,0,0.1,0.21,0.21,0,0.1,0.1
22Month,1.37,0.14,0,0.14,0,0,0,0
