stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,16,1
72hpf,1.13,0.28,0,0.28,0.28,4.51,1.41
21Day,1.48,2.59,0,1.48,0.74,2.59,2.22
3Month,0.21,0,1.04,0,0.21,0,0
22Month,1.78,0,0.27,0.41,0.14,0,0.27
