stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
21Day,0,0.37,1.11,0,0,0,0,0,0
3Month,0.1,5.3,8.32,1.77,0.1,0.1,0,0.1,0.21
22Month,0,12.44,2.46,1.64,0.14,0,0.68,0.14,0.55
