stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,0,0,0,0,0,0,2
72hpf,0.85,0.28,0,0,8.74,0,0,1.69
21Day,2.22,0,0.74,0,2.22,0,1.48,0.74
3Month,1.35,0,0.21,0.1,0,0.1,0.1,0.21
22Month,0.82,6.56,0,0,0.14,0,0,0
