stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,3,0,0
72hpf,0,0,0,0,1.41,0,0
21Day,0,1.11,0,0,0.37,0,0.37
3Month,2.39,36.61,0.52,0.52,0.21,0.21,0.21
22Month,0.27,6.42,0,0,0.14,0,0
