stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0,0
72hpf,0,0,0,0.28,0.28,4.79,0,0,0.28
21Day,0.37,0.37,0.37,0,0,3.7,0,0,0.74
3Month,0.31,0,0.62,0,0,0,0,0.31,0
22Month,1.5,0,0.27,0.14,0,0.41,0.41,0.14,0
