stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,0,0,0,0,0,0
72hpf,0,1.13,0,0,0,0,0,0
21Day,0,0.37,0,0,0,0,0,0
3Month,0.1,4.99,0.31,0.21,0,0.1,0.1,0
22Month,0,4.92,0.14,0.55,0.14,0,0,0.41
