stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,28,231,8,0,108,42,1641,12,2,304
72hpf,29.59,381.34,56.37,1.41,29.88,62.01,1844.41,6.48,10.15,466.18
21Day,13.69,336.69,152.43,9.62,142.81,98.79,651.92,1.11,32.56,398.85
3Month,50.14,970.37,13.31,465.48,350.64,70,40.88,1.46,35.05,248.39
22Month,62.18,646.49,13.53,54.93,311.83,23.37,40.99,52.2,24.19,147.85
