stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,1,0,0,0,20,0,0,1
72hpf,0,0.56,0,0,0,1.13,0.56,0,1.13
21Day,0,0,0.37,0.37,0,0.74,0,0.37,3.7
3Month,0.1,0.31,3.85,0.31,0.21,0,0,0,0
22Month,0,0.14,1.09,0,0,0,0,0,0
