stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0,0,0,0,1.41,0,0,0
21Day,0,0.74,0,0,0,2.22,0,0,0
3Month,0.1,2.39,0.52,0.52,0.1,0,0,0.1,0.31
22Month,0.14,5.33,0.27,0.96,0.27,0.27,0.14,0,0.27
