stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,1,0,0,0,12,0,0,0
72hpf,0,0,0,0,0.56,1.41,0,0,1.69
21Day,0,0,0.37,0,0,0.74,0,0,3.7
3Month,0.1,1.77,1.14,0.62,0,0,0,0.52,1.04
22Month,0,3.55,1.78,0.27,0.14,0.14,0.14,0,0
