stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,1,0,1,0,0,1
72hpf,0,0.56,0,0,0,20.57,0,0,4.79
21Day,0,3.33,0,0.37,0,5.18,0,0.37,6.29
3Month,0.52,16.23,8.43,0.52,0.42,6.14,0,3.22,4.06
22Month,0.27,9.57,1.23,0.96,0.14,9.7,0.27,3.55,0.68
