stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,1,0,2,0,0,0
72hpf,0.56,0,0,0,0,0,0.56,0,0
21Day,0.74,0,0,0,0,0,0,0.74,0.37
3Month,44.31,0.31,0.42,1.46,0.52,0.1,0,0.52,0.21
22Month,9.29,0,0.27,0.55,0,0,0.14,0.14,0.14
