stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0
72hpf,0,0,0,0,0,11.56,0,0.85
21Day,0,0,0,0,0,6.29,0,0.74
3Month,0,0.94,0.1,0.1,0.1,0,0,0.1
22Month,0.14,1.91,0,0.27,0,0,0.14,0
