stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,3,0,0,0,0
72hpf,0,0,0,0,0.28,0,0,0,0
21Day,0,0.74,0.74,0,8.51,0,0,0,0
3Month,0.21,1.98,0.31,0.31,21.74,0,0.1,0.31,0.73
22Month,0,1.91,0.14,0,9.29,0.14,0.14,0.14,0.14
