stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,2,8,0,0,1
72hpf,0,0.56,0.56,0,0.56,14.94,0,0.28,0.85
21Day,0,0.74,2.59,0.74,1.11,2.96,0,0.37,0.74
3Month,0,2.6,7.18,2.29,0,0.52,0.1,0.1,0.94
22Month,0.41,8.06,34.57,3.83,0.14,0.41,0.96,0,0.55
