stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0.28,0,0,0.56,5.36,0.85,0,0.56
21Day,0,0,0,0.37,0.37,1.48,0,0.37,0
3Month,0.1,9.15,0.1,0.21,1.35,0,0.1,0,0.42
22Month,0,7.11,0.14,0.27,0.27,0.14,0.14,0.14,0.41
