stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,3,0,0
72hpf,0,0,0,0,0,1.97,0,0
21Day,0.74,0.37,0.37,0,0,2.59,0,0
3Month,2.08,0,33.39,0.94,0.1,0.21,0.31,1.14
22Month,0.82,0,6.97,0.14,0,0.14,0.14,0.27
