stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,5,74,1,0,17,17,467,219,56
72hpf,0,23.39,1.13,0,0.28,1.13,13.81,0.56,7.33
21Day,0,0.74,0.37,0,0,0,1.85,0,0.37
3Month,0,0.1,0,0,0,0,0,0,0.1
22Month,0,1.91,0,0.14,0.55,0,0,0,0
