stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,2,0,1,0,0,0
72hpf,0,0,0,0.28,0,0.56,0,0,0
21Day,0,1.11,0.74,0,0,0.74,0,0,0
3Month,0,14.46,2.7,0.62,5.72,0.52,0.1,0.52,0.42
22Month,1.09,52.06,2.6,3.96,0.82,0.14,0.96,0.27,1.64
