stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Neuron,Other,Secretory,Stromal
24hpf,0,1,0,0,0,2,0,0,0
72hpf,0,0,0.28,0.28,0,0.28,0,0,0
21Day,0,0,0,0.74,0,0,0,0,0
3Month,0.1,2.5,0,26.84,0.62,0,0,0,0.1
22Month,0,1.78,0,2.19,0,0,0.27,0.14,0
