stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,29,276,14,0,125,171,3089,12,3,550
72hpf,20.01,355.97,23.39,1.41,26.49,104,1005.63,34.1,30.16,391.49
21Day,17.39,577.18,197.2,11.1,252.33,254.55,478.76,1.85,59.94,698.54
3Month,26.11,1210.97,19.66,496.47,432.92,47.54,23.61,2.81,28.19,213.23
22Month,60.81,2281.64,14.21,81.85,377.7,23.09,45.09,220.83,10.25,136.92
