stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0,0
21Day,0,0,0,0,0,0.37,0,0,0
3Month,0.42,63.97,0.94,1.77,0.73,0.21,0.1,0.83,2.81
22Month,0.96,16.67,0.41,1.23,0,0,0.27,0,1.23
