stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,2,0,0,0,0,0,0,0,0
72hpf,3.66,0,0,0,0,0,0,0,0
21Day,12.95,0.37,0,0,0.74,1.85,0,1.85,1.11
3Month,19.66,0.21,0.52,0.94,0.31,0,0.1,0.42,0.31
22Month,10.66,0,0,0.14,0,0,0,0.41,0.27
