stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,1,0,0,1,0,5,0
72hpf,0,0.28,0,0,0.85,0.28,1.13,0.56
21Day,0.37,1.48,0.37,0,2.96,0.37,1.85,0.37
3Month,0,2.81,0.1,1.46,11.75,0.1,0,0.31
22Month,0,1.23,0,0.14,1.91,0,0,0
