stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,1,0,0,0,3,0,0,1
72hpf,0,1.13,0,0,0,0.56,0.28,0,0
21Day,0,0.37,0.74,0,0,0,0,0,0
3Month,0.1,1.77,24.03,0.52,0,0.31,0,0.21,0
22Month,0.68,7.93,35.67,1.78,0.55,0.27,0.68,0,0.96
