stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,2,0,0,0,0,13,0,3
72hpf,0.28,3.1,0.28,0,0,1.69,52.71,0.85,9.3
21Day,0,1.85,0,0,0.74,3.7,21.09,0.74,5.92
3Month,0.1,2.6,0,3.12,0.73,0.62,0.1,0.52,0.94
22Month,0,5.47,0,0,1.23,0.96,1.78,0.96,2.87
