stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,3,0,0,3,2,7,0,4
72hpf,0.28,2.54,0,0,4.23,0.85,0,0,0.56
21Day,0,0.37,0.74,0,4.07,0.74,0,1.48,1.11
3Month,0.21,3.12,0.52,1.04,21.22,0,0,0.1,0.52
22Month,0,5.19,6.01,0.68,17.9,0.14,0.27,0,0.27
