stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,8,0,0,0,0,36,1,6
72hpf,0.85,10.15,1.97,0,0.28,2.82,337.65,0.56,13.25
21Day,0,6.66,2.96,1.11,1.85,1.11,102.49,5.92,8.14
3Month,0.52,5.51,0,11.65,1.04,0.73,2.5,2.91,2.6
22Month,0.27,5.47,0,11.62,0.41,0.27,1.64,1.78,1.37
