stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,2,21,0,0,6,2,173,2,1,19
72hpf,2.82,34.1,246.9,0,0.85,3.95,183.48,1.41,1.41,27.34
21Day,0.37,34.41,65.86,0.74,13.32,9.25,59.2,0,4.81,24.05
3Month,3.85,209.49,4.26,141.78,45.14,10.19,8.53,0.1,7.8,16.23
22Month,5.47,145.94,1.23,12.98,33.89,4.65,6.83,7.38,3.83,14.62
