stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,1.97,0,0,0,0.28,11.84,0.28,98.65
21Day,0,1.48,1.11,0,0.37,1.11,7.03,0.74,43.66
3Month,0.21,2.08,0,0.31,0.62,0.42,0.42,0,10.09
22Month,0,1.23,0,0,0,0,0,0.27,0.14
